指标,地区,分类,国家,商品,贸易方式,时间,数值,month,year,time_index,goods_code,IPQ,XPQ,IQ,XQ,is_US
进出口数量（第二数量）,合计,本期值,合计,0204 - 鲜、冷、冻绵羊肉或山羊肉,合计,06-2023,0.0,06,2023,202306,0204,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0204 - 鲜、冷、冻绵羊肉或山羊肉,合计,07-2023,0.0,07,2023,202307,0204,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0204 - 鲜、冷、冻绵羊肉或山羊肉,合计,08-2023,0.0,08,2023,202308,0204,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0204 - 鲜、冷、冻绵羊肉或山羊肉,合计,09-2023,0.0,09,2023,202309,0204,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0204 - 鲜、冷、冻绵羊肉或山羊肉,合计,10-2023,0.0,10,2023,202310,0204,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0204 - 鲜、冷、冻绵羊肉或山羊肉,合计,11-2023,0.0,11,2023,202311,0204,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0204 - 鲜、冷、冻绵羊肉或山羊肉,合计,12-2023,0.0,12,2023,202312,0204,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0204 - 鲜、冷、冻绵羊肉或山羊肉,合计,01-2024,0.0,01,2024,202401,0204,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0204 - 鲜、冷、冻绵羊肉或山羊肉,合计,02-2024,0.0,02,2024,202402,0204,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0204 - 鲜、冷、冻绵羊肉或山羊肉,合计,03-2024,0.0,03,2024,202403,0204,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0204 - 鲜、冷、冻绵羊肉或山羊肉,合计,04-2024,0.0,04,2024,202404,0204,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0204 - 鲜、冷、冻绵羊肉或山羊肉,合计,05-2024,0.0,05,2024,202405,0204,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0204 - 鲜、冷、冻绵羊肉或山羊肉,合计,06-2024,0.0,06,2024,202406,0204,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0204 - 鲜、冷、冻绵羊肉或山羊肉,合计,07-2024,0.0,07,2024,202407,0204,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0204 - 鲜、冷、冻绵羊肉或山羊肉,合计,08-2024,0.0,08,2024,202408,0204,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0204 - 鲜、冷、冻绵羊肉或山羊肉,合计,09-2024,0.0,09,2024,202409,0204,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,01-2019,,01,2019,201901,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,02-2019,,02,2019,201902,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,03-2019,,03,2019,201903,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,04-2019,,04,2019,201904,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,05-2019,,05,2019,201905,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,06-2019,,06,2019,201906,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,07-2019,,07,2019,201907,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,08-2019,,08,2019,201908,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,09-2019,,09,2019,201909,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,10-2019,,10,2019,201910,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,11-2019,,11,2019,201911,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,12-2019,,12,2019,201912,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,01-2020,0.0,01,2020,202001,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,02-2020,0.0,02,2020,202002,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,03-2020,,03,2020,202003,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,04-2020,,04,2020,202004,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,05-2020,,05,2020,202005,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,06-2020,,06,2020,202006,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,07-2020,,07,2020,202007,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,08-2020,,08,2020,202008,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,09-2020,,09,2020,202009,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,10-2020,,10,2020,202010,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,11-2020,,11,2020,202011,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,12-2020,,12,2020,202012,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,01-2021,0.0,01,2021,202101,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,02-2021,0.0,02,2021,202102,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,03-2021,0.0,03,2021,202103,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,04-2021,0.0,04,2021,202104,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,05-2021,0.0,05,2021,202105,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,06-2021,0.0,06,2021,202106,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,07-2021,0.0,07,2021,202107,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,08-2021,0.0,08,2021,202108,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,09-2021,0.0,09,2021,202109,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,10-2021,0.0,10,2021,202110,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,11-2021,0.0,11,2021,202111,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,12-2021,0.0,12,2021,202112,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,01-2022,,01,2022,202201,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,02-2022,,02,2022,202202,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,03-2022,,03,2022,202203,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,04-2022,,04,2022,202204,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,05-2022,,05,2022,202205,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,06-2022,,06,2022,202206,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,07-2022,,07,2022,202207,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,08-2022,,08,2022,202208,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,09-2022,,09,2022,202209,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,10-2022,0.0,10,2022,202210,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,11-2022,0.0,11,2022,202211,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,12-2022,0.0,12,2022,202212,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,01-2023,0.0,01,2023,202301,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,02-2023,0.0,02,2023,202302,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,03-2023,0.0,03,2023,202303,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,04-2023,0.0,04,2023,202304,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,05-2023,0.0,05,2023,202305,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,06-2023,0.0,06,2023,202306,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,07-2023,0.0,07,2023,202307,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,08-2023,0.0,08,2023,202308,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,09-2023,0.0,09,2023,202309,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,10-2023,0.0,10,2023,202310,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,11-2023,0.0,11,2023,202311,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,12-2023,0.0,12,2023,202312,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,01-2024,0.0,01,2024,202401,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,02-2024,0.0,02,2024,202402,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,03-2024,0.0,03,2024,202403,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,04-2024,0.0,04,2024,202404,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,05-2024,0.0,05,2024,202405,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,06-2024,0.0,06,2024,202406,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,07-2024,0.0,07,2024,202407,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,08-2024,0.0,08,2024,202408,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0205 - 鲜、冷、冻马、驴、骡肉,合计,09-2024,0.0,09,2024,202409,0205,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,01-2019,,01,2019,201901,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,02-2019,,02,2019,201902,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,03-2019,,03,2019,201903,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,04-2019,,04,2019,201904,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,05-2019,,05,2019,201905,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,06-2019,,06,2019,201906,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,07-2019,,07,2019,201907,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,08-2019,,08,2019,201908,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,09-2019,,09,2019,201909,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,10-2019,,10,2019,201910,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,11-2019,,11,2019,201911,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,12-2019,,12,2019,201912,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,01-2020,0.0,01,2020,202001,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,02-2020,0.0,02,2020,202002,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,03-2020,,03,2020,202003,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,04-2020,,04,2020,202004,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,05-2020,,05,2020,202005,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,06-2020,,06,2020,202006,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,07-2020,,07,2020,202007,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,08-2020,,08,2020,202008,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,09-2020,,09,2020,202009,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,10-2020,,10,2020,202010,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,11-2020,,11,2020,202011,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,12-2020,,12,2020,202012,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,01-2021,0.0,01,2021,202101,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,02-2021,0.0,02,2021,202102,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,03-2021,0.0,03,2021,202103,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,04-2021,0.0,04,2021,202104,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,05-2021,0.0,05,2021,202105,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,06-2021,0.0,06,2021,202106,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,07-2021,0.0,07,2021,202107,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,08-2021,0.0,08,2021,202108,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,09-2021,0.0,09,2021,202109,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,10-2021,0.0,10,2021,202110,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,11-2021,0.0,11,2021,202111,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,12-2021,0.0,12,2021,202112,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,01-2022,,01,2022,202201,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,02-2022,,02,2022,202202,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,03-2022,,03,2022,202203,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,04-2022,,04,2022,202204,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,05-2022,,05,2022,202205,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,06-2022,,06,2022,202206,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,07-2022,,07,2022,202207,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,08-2022,,08,2022,202208,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,09-2022,,09,2022,202209,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,10-2022,0.0,10,2022,202210,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,11-2022,0.0,11,2022,202211,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,12-2022,0.0,12,2022,202212,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,01-2023,0.0,01,2023,202301,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,02-2023,0.0,02,2023,202302,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,03-2023,0.0,03,2023,202303,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,04-2023,0.0,04,2023,202304,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,05-2023,0.0,05,2023,202305,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,06-2023,0.0,06,2023,202306,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,07-2023,0.0,07,2023,202307,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,08-2023,0.0,08,2023,202308,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,09-2023,0.0,09,2023,202309,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,10-2023,0.0,10,2023,202310,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,11-2023,0.0,11,2023,202311,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,12-2023,0.0,12,2023,202312,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,01-2024,0.0,01,2024,202401,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,02-2024,0.0,02,2024,202402,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,03-2024,0.0,03,2024,202403,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,04-2024,0.0,04,2024,202404,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,05-2024,0.0,05,2024,202405,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,06-2024,0.0,06,2024,202406,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,07-2024,0.0,07,2024,202407,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,08-2024,0.0,08,2024,202408,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0206 - 鲜、冷、冻牛、猪、绵羊、山羊、马、驴、骡的食用杂碎,合计,09-2024,0.0,09,2024,202409,0206,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0207 - 品目0105所列家禽的鲜、冷、冻肉及食用杂碎,合计,01-2019,,01,2019,201901,0207,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0207 - 品目0105所列家禽的鲜、冷、冻肉及食用杂碎,合计,02-2019,,02,2019,201902,0207,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0207 - 品目0105所列家禽的鲜、冷、冻肉及食用杂碎,合计,03-2019,,03,2019,201903,0207,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0207 - 品目0105所列家禽的鲜、冷、冻肉及食用杂碎,合计,04-2019,,04,2019,201904,0207,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0207 - 品目0105所列家禽的鲜、冷、冻肉及食用杂碎,合计,05-2019,,05,2019,201905,0207,False,False,False,False,False
进出口数量（第二数量）,合计,本期值,合计,0207 - 品目0105所列家禽的鲜、冷、冻肉及食用杂碎,合计,06-2019,,06,2019,201906,0207,False,False,False,False,False
