time,code,IM_PQ,EX_PQ,IM_Q,EX_Q,IM_P,EX_P,year,fdi,gdp,pop,tea,btea,gtea,lgdp,lpop,lfdi,lexp,limp,lexq,limq,len,dropped,missing1,rate,is_tea,i0901,i0902,i0903,tea_sq,tea_pr
11-2021,09096110,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,8,1,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,09096290,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,8,1,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,09101100,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,8,1,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,09101200,1125.0,,500.0,,2.25,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,0.8109302162163288,,6.214608098422191,8,0,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,09103000,32.0,,22.0,,1.4545454545454546,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,0.3746934494414107,,3.091042453358316,8,0,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,09109100,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,8,1,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,09109900,998.0,,39.0,,25.58974358974359,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,3.2421916301818174,,3.6635616461296463,8,0,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,090111,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.389343181818182,1,1,0,0,3307.84107,316.39612
11-2021,090121,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.389343181818182,1,1,0,0,3307.84107,316.39612
11-2021,090122,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.389343181818182,1,1,0,0,3307.84107,316.39612
11-2021,090190,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.389343181818182,1,1,0,0,3307.84107,316.39612
11-2021,090210,145645.0,,7645.0,,19.05101373446697,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,2.9471203145645886,,8.941807118363164,6,0,1,6.389343181818182,1,0,1,0,3307.84107,316.39612
11-2021,090220,117.0,,1.0,,117.0,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,4.762173934797756,,0.0,6,0,1,6.389343181818182,1,0,1,0,3307.84107,316.39612
11-2021,090230,39716.0,,1984.0,,20.018145161290324,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,2.9966391203086666,,7.592870287844818,6,0,1,6.389343181818182,1,0,1,0,3307.84107,316.39612
11-2021,090240,75.0,,2.0,,37.5,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,3.624340932976365,,0.6931471805599453,6,0,1,6.389343181818182,1,0,1,0,3307.84107,316.39612
11-2021,090300,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.389343181818182,1,0,0,1,3307.84107,316.39612
11-2021,090411,79.0,,20.0,,3.95,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,1.3737155789130306,,2.995732273553991,6,0,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,090412,1044.0,,36.0,,29.0,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,3.367295829986474,,3.58351893845611,6,0,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,090421,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,090422,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,090619,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,090921,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,090931,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,090932,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,090961,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,090962,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,091011,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,091012,1125.0,,500.0,,2.25,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,0.8109302162163288,,6.214608098422191,6,0,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,091030,32.0,,22.0,,1.4545454545454546,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,0.3746934494414107,,3.091042453358316,6,0,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,091091,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,091099,998.0,,39.0,,25.58974358974359,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,3.2421916301818174,,3.6635616461296463,6,0,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,0901,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,4,1,1,6.389343181818182,1,1,0,0,3307.84107,316.39612
11-2021,0902,185553.0,,9632.0,,19.26422342192691,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,2.958249666958185,,9.172846167548602,4,0,1,6.389343181818182,1,0,1,0,3307.84107,316.39612
11-2021,0903,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,4,1,1,6.389343181818182,1,0,0,1,3307.84107,316.39612
11-2021,0904,1123.0,,56.0,,20.053571428571427,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,2.9984072640032937,,4.02535169073515,4,0,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,0906,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,4,1,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,0909,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,4,1,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,0910,2155.0,,561.0,,3.841354723707665,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,1.3458250970151517,,6.329720905522696,4,0,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2021,09,188831.0,,10249.0,,18.424334081373793,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,2.913672295298719,,9.234935418831563,2,0,1,6.389343181818182,0,0,0,0,3307.84107,316.39612
11-2022,09011100,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,7.17615909090909,1,1,0,0,3392.70508,334.2053
11-2022,09012100,168.0,,5.0,,33.6,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,3.5145260669691587,,1.6094379124341003,8,0,1,7.17615909090909,1,1,0,0,3392.70508,334.2053
11-2022,09012200,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,7.17615909090909,1,1,0,0,3392.70508,334.2053
11-2022,09019010,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,7.17615909090909,1,1,0,0,3392.70508,334.2053
11-2022,09019020,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,7.17615909090909,1,1,0,0,3392.70508,334.2053
11-2022,09021010,113276.0,,6026.0,,18.797875871224694,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,2.9337438778793983,,8.703838719690246,8,0,1,7.17615909090909,1,0,1,0,3392.70508,334.2053
11-2022,09021090,3563.0,,105.0,,33.93333333333333,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,3.5243978154483124,,4.653960350157523,8,0,1,7.17615909090909,1,0,1,0,3392.70508,334.2053
11-2022,09022010,255.0,,1.0,,255.0,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,5.541263545158426,,0.0,8,0,1,7.17615909090909,1,0,1,0,3392.70508,334.2053
11-2022,09022090,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,7.17615909090909,1,0,1,0,3392.70508,334.2053
11-2022,09023010,3116.0,,87.0,,35.81609195402299,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,3.5783972883360553,,4.465908118654584,8,0,1,7.17615909090909,1,0,1,0,3392.70508,334.2053
11-2022,09023020,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,7.17615909090909,1,0,1,0,3392.70508,334.2053
11-2022,09023090,23048.0,,1167.0,,19.749785775492715,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,2.9831426444778084,,7.062191632286556,8,0,1,7.17615909090909,1,0,1,0,3392.70508,334.2053
11-2022,09024010,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,7.17615909090909,1,0,1,0,3392.70508,334.2053
11-2022,09024020,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,7.17615909090909,1,0,1,0,3392.70508,334.2053
11-2022,09024090,30.0,,0.0,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,0,1,7.17615909090909,1,0,1,0,3392.70508,334.2053
11-2022,09030000,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,7.17615909090909,1,0,0,1,3392.70508,334.2053
11-2022,09041100,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,09041200,492.0,,33.0,,14.909090909090908,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,2.7019711550258276,,3.4965075614664802,8,0,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,09042100,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,09042200,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,09061900,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,09092100,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,09093100,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,09093200,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,09096110,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,09096290,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,09101100,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,09101200,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,09103000,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,09109100,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,09109900,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,090111,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,6,1,1,7.17615909090909,1,1,0,0,3392.70508,334.2053
11-2022,090121,168.0,,5.0,,33.6,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,3.5145260669691587,,1.6094379124341003,6,0,1,7.17615909090909,1,1,0,0,3392.70508,334.2053
11-2022,090122,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,6,1,1,7.17615909090909,1,1,0,0,3392.70508,334.2053
11-2022,090190,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,6,1,1,7.17615909090909,1,1,0,0,3392.70508,334.2053
11-2022,090210,116839.0,,6131.0,,19.057086935247106,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,2.947439049989594,,8.721113147762688,6,0,1,7.17615909090909,1,0,1,0,3392.70508,334.2053
11-2022,090220,255.0,,1.0,,255.0,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,5.541263545158426,,0.0,6,0,1,7.17615909090909,1,0,1,0,3392.70508,334.2053
11-2022,090230,264509.0,,68021.0,,3.8886373325884653,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,1.3580587961551476,,11.127571760011485,6,0,1,7.17615909090909,1,0,1,0,3392.70508,334.2053
11-2022,090240,30.0,,0.0,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,6,0,1,7.17615909090909,1,0,1,0,3392.70508,334.2053
11-2022,090300,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,6,1,1,7.17615909090909,1,0,0,1,3392.70508,334.2053
11-2022,090411,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,6,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,090412,492.0,,33.0,,14.909090909090908,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,2.7019711550258276,,3.4965075614664802,6,0,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,090421,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,6,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,090422,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,6,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,090619,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,6,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,090921,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,6,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,090931,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,6,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,090932,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,6,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,090961,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,6,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,090962,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,6,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,091011,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,6,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,091012,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,6,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,091030,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,6,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,091091,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,6,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,091099,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,6,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,0901,168.0,,5.0,,33.6,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,3.5145260669691587,,1.6094379124341003,4,0,1,7.17615909090909,1,1,0,0,3392.70508,334.2053
11-2022,0902,381633.0,,74153.0,,5.146561838361226,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,1.6383288875270237,,11.21388580527766,4,0,1,7.17615909090909,1,0,1,0,3392.70508,334.2053
11-2022,0903,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,4,1,1,7.17615909090909,1,0,0,1,3392.70508,334.2053
11-2022,0904,492.0,,33.0,,14.909090909090908,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,2.7019711550258276,,3.4965075614664802,4,0,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,0906,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,4,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,0909,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,4,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,0910,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,4,1,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2022,09,382293.0,,74191.0,,5.152821770834738,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,1.6395444812910551,,11.214398127998244,2,0,1,7.17615909090909,0,0,0,0,3392.70508,334.2053
11-2023,09011100,,,,,,,2023,16325000.0,1260582.1,140967.0,354.11,,,14.047084156372835,11.85628109941488,16.60820823312677,,,,,8,1,1,7.228506818181819,1,1,0,0,3429.95156,354.11234
11-2023,09012100,1876.0,,1.0,,1876.0,,2023,16325000.0,1260582.1,140967.0,354.11,,,14.047084156372835,11.85628109941488,16.60820823312677,,7.53689712956617,,0.0,8,0,1,7.228506818181819,1,1,0,0,3429.95156,354.11234
11-2023,09012200,,,,,,,2023,16325000.0,1260582.1,140967.0,354.11,,,14.047084156372835,11.85628109941488,16.60820823312677,,,,,8,1,1,7.228506818181819,1,1,0,0,3429.95156,354.11234
11-2023,09019010,,,,,,,2023,16325000.0,1260582.1,140967.0,354.11,,,14.047084156372835,11.85628109941488,16.60820823312677,,,,,8,1,1,7.228506818181819,1,1,0,0,3429.95156,354.11234
11-2023,09019020,,,,,,,2023,16325000.0,1260582.1,140967.0,354.11,,,14.047084156372835,11.85628109941488,16.60820823312677,,,,,8,1,1,7.228506818181819,1,1,0,0,3429.95156,354.11234
11-2023,09021010,,,,,,,2023,16325000.0,1260582.1,140967.0,354.11,,,14.047084156372835,11.85628109941488,16.60820823312677,,,,,8,1,1,7.228506818181819,1,0,1,0,3429.95156,354.11234
11-2023,09021090,16167.0,,539.0,,29.99443413729128,,2023,16325000.0,1260582.1,140967.0,354.11,,,14.047084156372835,11.85628109941488,16.60820823312677,,3.4010118356926093,,6.289715570908998,8,0,1,7.228506818181819,1,0,1,0,3429.95156,354.11234
11-2023,09022010,,,,,,,2023,16325000.0,1260582.1,140967.0,354.11,,,14.047084156372835,11.85628109941488,16.60820823312677,,,,,8,1,1,7.228506818181819,1,0,1,0,3429.95156,354.11234
11-2023,09022090,87549.0,,18070.0,,4.844991698948533,,2023,16325000.0,1260582.1,140967.0,354.11,,,14.047084156372835,11.85628109941488,16.60820823312677,,1.5779455320179456,,9.802008383586275,8,0,1,7.228506818181819,1,0,1,0,3429.95156,354.11234
11-2023,09023010,2508.0,,71.0,,35.32394366197183,,2023,16325000.0,1260582.1,140967.0,354.11,,,14.047084156372835,11.85628109941488,16.60820823312677,,3.564561024711496,,4.2626798770413155,8,0,1,7.228506818181819,1,0,1,0,3429.95156,354.11234
11-2023,09023020,,,,,,,2023,16325000.0,1260582.1,140967.0,354.11,,,14.047084156372835,11.85628109941488,16.60820823312677,,,,,8,1,1,7.228506818181819,1,0,1,0,3429.95156,354.11234
11-2023,09023090,11747.0,,391.0,,30.043478260869566,,2023,16325000.0,1260582.1,140967.0,354.11,,,14.047084156372835,11.85628109941488,16.60820823312677,,3.40264560783852,,5.968707559985366,8,0,1,7.228506818181819,1,0,1,0,3429.95156,354.11234
11-2023,09024010,,,,,,,2023,16325000.0,1260582.1,140967.0,354.11,,,14.047084156372835,11.85628109941488,16.60820823312677,,,,,8,1,1,7.228506818181819,1,0,1,0,3429.95156,354.11234
11-2023,09024020,,,,,,,2023,16325000.0,1260582.1,140967.0,354.11,,,14.047084156372835,11.85628109941488,16.60820823312677,,,,,8,1,1,7.228506818181819,1,0,1,0,3429.95156,354.11234
11-2023,09024090,,,,,,,2023,16325000.0,1260582.1,140967.0,354.11,,,14.047084156372835,11.85628109941488,16.60820823312677,,,,,8,1,1,7.228506818181819,1,0,1,0,3429.95156,354.11234
11-2023,09030000,,,,,,,2023,16325000.0,1260582.1,140967.0,354.11,,,14.047084156372835,11.85628109941488,16.60820823312677,,,,,8,1,1,7.228506818181819,1,0,0,1,3429.95156,354.11234
11-2023,09041100,,,,,,,2023,16325000.0,1260582.1,140967.0,354.11,,,14.047084156372835,11.85628109941488,16.60820823312677,,,,,8,1,1,7.228506818181819,0,0,0,0,3429.95156,354.11234
11-2023,09041200,1748.0,,58.0,,30.137931034482758,,2023,16325000.0,1260582.1,140967.0,354.11,,,14.047084156372835,11.85628109941488,16.60820823312677,,3.405784545669061,,4.060443010546419,8,0,1,7.228506818181819,0,0,0,0,3429.95156,354.11234
